ID	DOCULECT	DOCULECT_IN_SOURCE	GLOTTOCODE	CONCEPTICON_ID	CONCEPT	VALUE	FORM	SOURCE	BVD_ID	COGID	BORROWING	VARIANTS	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SCAID	EDITID	TURCHINID	LEXSTATID	ALIGNMENT
1795	Rapanui	Rapanui (Easter Island)	rapa1244	1247	ear	tariga	tariga	POLLEX	133535	22		tariŋa	t a r i g a	1 7 5 7 1 7	AXBYBZ	TARIKA	5	5.T.C 5.A.V 5.R.C 5.I.V 5.K.C 5.A.V	2.0 1.5 1.75 1.3 1.75 0.8	tariga	0	264	322	340	261	t a r i g a
2058	Mangareva	Mangareva	mang1401	1247	ear	taringa	taringa	POLLEX	321467	22		teriga	t a r i ŋ a	1 7 5 7 4 7	AXBYBZ	TARINA	2	2.T.C 2.A.V 2.R.C 2.I.V 2.N.C 2.A.V	2.0 1.5 1.75 1.3 1.75 0.8	tariŋa	0	264	322	340	261	t a r i ŋ a
3245	Sikaiana	Sikaiana	sika1261	1247	ear	kau/talina/	talina	POLLEX	15237	22			t a l i n a	1 7 5 7 4 7	AXBYBZ	TALINA	8	8.T.C 8.A.V 8.L.C 8.I.V 8.N.C 8.A.V	2.0 1.5 1.75 1.3 1.75 0.8	talina	0	264	322	340	261	t a l i n a
3532	North_Marquesan	Marquesan	nort2845	1247	ear	pua/ìna/	pua	POLLEX	73698	475		pua/ìka/	p u a	1 7 7	AXZ	PYA	4	4.P.C 4.Y.V 4.A.V	2.0 1.5 0.8	pua	1	266	324	342	263	p u a
5303	Rurutuan	Rurutuan	aust1304	1247	ear	tariʔa	tariʔa	Meyer-128-2005	15122	22			t a r i ʔ a	1 7 5 7 1 7	AXBYBZ	TARIHA	7	7.T.C 7.A.V 7.R.C 7.I.V 7.H.C 7.A.V	2.0 1.5 1.75 1.3 1.75 0.8	tariʔa	0	264	322	340	261	t a r i ʔ a
4477	Ra’ivavae	Ra'ivavae	aust1304	1228	earth/soil	Gepo	Gepo	Tamaititahio-1213-2015	291261	192			ɢ e p o	1 7 1 7	AXBZ	KEPU	6	6.K.C 6.E.V 6.P.C 6.U.V	2.0 1.5 1.75 0.8	ɢepo	1	267	325	350	264	ɢ e p o
4694	Tuamotuan	Tuamotu	tuam1242	1228	earth/soil	repo	repo	POLLEX	42372	192			r e p o	5 7 1 7	AXBZ	REPU	10	10.R.C 10.E.V 10.P.C 10.U.V	2.0 1.5 1.75 0.8	repo	0	267	325	345	264	r e p o
822	Maori	Maori	maor1246	1228	earth/soil	kere-	kere-	Biggs-85-2005	134107	121			k e r e	1 7 5 7	AXBZ	KERE	3	3.K.C 3.E.V 3.R.C 3.E.V	2.0 1.5 1.75 0.8	kere	0	269	327	347	266	k e r e
823	Maori	Maori	maor1246	1228	earth/soil	repo	repo	Biggs-85-2005	134104	192			r e p o	5 7 1 7	AXBZ	REPU	3	3.R.C 3.E.V 3.P.C 3.U.V	2.0 1.5 1.75 0.8	repo	0	267	325	345	264	r e p o
824	Maori	Maori	maor1246	1228	earth/soil	oneone	oneone	Biggs-85-2005	42211	737			o n e o n e	7 4 7 7 4 7	XBYYBZ	UNEUNE	3	3.U.V 3.N.C 3.E.V 3.U.V 3.N.C 3.E.V	1.5 1.75 1.3 1.3 1.75 0.8	oneone	0	277	338	355	274	- o n e o n e
5206	Rurutuan	Rurutuan	aust1304	1228	earth/soil	repo	repo	Meyer-128-2005	42254	192			r e p o	5 7 1 7	AXBZ	REPU	7	7.R.C 7.E.V 7.P.C 7.U.V	2.0 1.5 1.75 0.8	repo	1	267	325	345	264	r e p o
1267	Tahitian	Tahitian (Modern)	tahi1242	1228	earth/soil	repo	repo	Clark-173-2005	42299	192			r e p o	5 7 1 7	AXBZ	REPU	9	9.R.C 9.E.V 9.P.C 9.U.V	2.0 1.5 1.75 0.8	repo	1	267	325	345	264	r e p o
5713	Hawaiian	Hawaiian	hawa1245	1228	earth/soil	lepo	lepo	71458	134103	192			l e p o	5 7 1 7	AXBZ	LEPU	1	1.L.C 1.E.V 1.P.C 1.U.V	2.0 1.5 1.75 0.8	lepo	1	267	325	345	264	l e p o
5714	Hawaiian	Hawaiian	hawa1245	1228	earth/soil	honua	honua	71458	42178	1044			h o n u a	3 7 4 7 7	AXBYZ	HUNYA	1	1.H.C 1.U.V 1.N.C 1.Y.V 1.A.V	2.0 1.5 1.75 1.3 0.8	honua	0	277	335	355	274	h o n - u - a
1704	Rapanui	Rapanui (Easter Island)	rapa1244	1228	earth/soil	repo	repo	POLLEX	42390	192			r e p o	5 7 1 7	AXBZ	REPU	5	5.R.C 5.E.V 5.P.C 5.U.V	2.0 1.5 1.75 0.8	repo	0	267	325	345	264	r e p o
1960	Mangareva	Mangareva	mang1401	1228	earth/soil	repo	repo	POLLEX	321538	192		repo	r e p o	5 7 1 7	AXBZ	REPU	2	2.R.C 2.E.V 2.P.C 2.U.V	2.0 1.5 1.75 0.8	repo	0	267	325	345	264	r e p o
1703	Rapanui	Rapanui (Easter Island)	rapa1244	1228	earth/soil	one	one	POLLEX	133536	737			o n e	7 4 7	XBZ	UNE	5	5.U.V 5.N.C 5.E.V	1.5 1.75 0.8	one	1	277	337	355	274	- o n - - - e
3164	Sikaiana	Sikaiana	sika1261	1228	earth/soil	kele/kele	kele	POLLEX	42369	121			k e l e	1 7 5 7	AXBZ	KELE	8	8.K.C 8.E.V 8.L.C 8.E.V	2.0 1.5 1.75 0.8	kele	0	269	327	347	266	k e l e
3418	North_Marquesan	Marquesan	nort2845	1228	earth/soil	'epo	'epo	POLLEX	42164	192			ʔ e p o	1 7 1 7	AXBZ	HEPU	4	4.H.C 4.E.V 4.P.C 4.U.V	2.0 1.5 1.75 0.8	ʔepo	0	267	325	348	264	ʔ e p o
4494	Ra’ivavae	Ra'ivavae	aust1304	744	egg	hueGo	hueGo	Tamaititahio-1213-2015	291244	1435			h u e ɢ o	3 7 7 1 7	AXYBZ	HYEKU	6	6.H.C 6.Y.V 6.E.V 6.K.C 6.U.V	2.0 1.5 1.3 1.75 0.8	hueɢo	0	278	344	361	275	h u e ɢ o
4716	Tuamotuan	Tuamotu	tuam1242	744	egg	toouo	toouo	POLLEX	34875	1214			t oː u o	1 7 7 7	AXYZ	TUYU	10	10.T.C 10.U.V 10.Y.V 10.U.V	2.0 1.5 1.3 0.8	toːuo	0	287	348	365	284	t oː u o
845	Maori	Maori	maor1246	744	egg	hua manu	hua manu	Biggs-85-2005	89856	950			h u a m a n u	3 7 7 4 7 4 7	AXYBYBZ	HYAMANY	3	3.H.C 3.Y.V 3.A.V 3.M.C 3.A.V 3.N.C 3.Y.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	huamanu	0	280	341	358	277	h u a m a n u
846	Maori	Maori	maor1246	744	egg	heeki	heeki	Biggs-85-2005	89855	1356			h eː k i	3 7 1 7	AXBZ	HEKI	3	3.H.C 3.E.V 3.K.C 3.I.V	2.0 1.5 1.75 0.8	heːki	0	278	349	361	285	h eː k i
5230	Rurutuan	Rurutuan	aust1304	744	egg	ʔua	ʔua	Meyer-128-2005	34757	950			ʔ u a	1 7 7	AXZ	HYA	7	7.H.C 7.Y.V 7.A.V	2.0 1.5 0.8	ʔua	0	278	339	356	275	ʔ u - - a
1290	Tahitian	Tahitian (Modern)	tahi1242	744	egg	hooro	hooro	Clark-173-2005	76996	1435		huero	h u e r o	3 7 7 5 7	AXYBZ	HYERU	9	9.H.C 9.Y.V 9.E.V 9.R.C 9.U.V	2.0 1.5 1.3 1.75 0.8	huero	0	278	344	364	275	h u e r o
5735	Hawaiian	Hawaiian	hawa1245	744	egg	hua[moa]	hua	71458	34681	950			h u a	3 7 7	AXZ	HYA	1	1.H.C 1.Y.V 1.A.V	2.0 1.5 0.8	hua	0	278	339	356	275	h u - - a
1725	Rapanui	Rapanui (Easter Island)	rapa1244	744	egg	mâmari	mâmari	POLLEX	133538	1088			m aː m a r i	4 7 4 7 5 7	AXBYBZ	MAMARI	5	5.M.C 5.A.V 5.M.C 5.A.V 5.R.C 5.I.V	2.0 1.5 1.75 1.3 1.75 0.8	maːmari	0	279	340	357	276	m aː m a r - - - i
1986	Mangareva	Mangareva	mang1401	744	egg	māmari moa	māmari moa	POLLEX	321520	1088			m aː m a r i m o a	4 7 4 7 5 7 4 7 7	AXBYBYBYZ	MAMARIMUA	2	2.M.C 2.A.V 2.M.C 2.A.V 2.R.C 2.I.V 2.M.C 2.U.V 2.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 0.8	maːmarimoa	0	279	340	357	276	m aː m a r i m o a
1726	Rapanui	Rapanui (Easter Island)	rapa1244	744	egg	toua	toua	POLLEX	34893	1214			t o u a	1 7 7 7	AXYZ	TUYA	5	5.T.C 5.U.V 5.Y.V 5.A.V	2.0 1.5 1.3 0.8	toua	0	287	350	365	284	t o u a
3187	Sikaiana	Sikaiana	sika1261	744	egg	tamamoa	tamamoa	POLLEX	145971	701			t a m a m o a	1 7 4 7 4 7 7	AXBYBYZ	TAMAMUA	8	8.T.C 8.A.V 8.M.C 8.A.V 8.M.C 8.U.V 8.A.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	tamamoa	0	279	346	363	276	t a m a - - m o a
3444	North_Marquesan	Marquesan	nort2845	744	egg	mama'i	mama'i	POLLEX	34667	1088			m a m a ʔ i	4 7 4 7 1 7	AXBYBZ	MAMAHI	4	4.M.C 4.A.V 4.M.C 4.A.V 4.H.C 4.I.V	2.0 1.5 1.75 1.3 1.75 0.8	mamaʔi	0	279	340	357	276	m a m a ʔ - - - i
4545	Ra’ivavae	Ra'ivavae	aust1304	1248	eye	mata	mata	Tamaititahio-1213-2015	291194	24			m a t a	4 7 1 7	AXBZ	MATA	6	6.M.C 6.A.V 6.T.C 6.A.V	2.0 1.5 1.75 0.8	mata	0	288	351	367	286	m a t a
4790	Tuamotuan	Tuamotu	tuam1242	1248	eye	mata	mata	POLLEX	15954	24			m a t a	4 7 1 7	AXBZ	MATA	10	10.M.C 10.A.V 10.T.C 10.A.V	2.0 1.5 1.75 0.8	mata	0	288	351	367	286	m a t a
899	Maori	Maori	maor1246	1248	eye	mata	mata	Biggs-85-2005	15793	24			m a t a	4 7 1 7	AXBZ	MATA	3	3.M.C 3.A.V 3.T.C 3.A.V	2.0 1.5 1.75 0.8	mata	0	288	351	367	286	m a t a
1348	Tahitian	Tahitian (Modern)	tahi1242	1248	eye	mata	mata	Clark-173-2005	15881	24			m a t a	4 7 1 7	AXBZ	MATA	9	9.M.C 9.A.V 9.T.C 9.A.V	2.0 1.5 1.75 0.8	mata	0	288	351	367	286	m a t a
5793	Hawaiian	Hawaiian	hawa1245	1248	eye	maka	maka	71458	15760	24			m a k a	4 7 1 7	AXBZ	MAKA	1	1.M.C 1.A.V 1.K.C 1.A.V	2.0 1.5 1.75 0.8	maka	0	288	351	366	286	m a k a
2056	Mangareva	Mangareva	mang1401	1248	eye	mata	mata	POLLEX	321469	24		mata	m a t a	4 7 1 7	AXBZ	MATA	2	2.M.C 2.A.V 2.T.C 2.A.V	2.0 1.5 1.75 0.8	mata	0	288	351	367	286	m a t a
1793	Rapanui	Rapanui (Easter Island)	rapa1244	1248	eye	mata	mata	POLLEX	15972	24			m a t a	4 7 1 7	AXBZ	MATA	5	5.M.C 5.A.V 5.T.C 5.A.V	2.0 1.5 1.75 0.8	mata	1	288	351	367	286	m a t a
5301	Rurutuan	Rurutuan	aust1304	1248	eye	mata	mata	Meyer-128-2005	15836	24			m a t a	4 7 1 7	AXBZ	MATA	7	7.M.C 7.A.V 7.T.C 7.A.V	2.0 1.5 1.75 0.8	mata	0	288	351	367	286	m a t a
3243	Sikaiana	Sikaiana	sika1261	1248	eye	kale/mata/	kale	POLLEX	15951	951			k a l e	1 7 5 7	AXBZ	KALE	8	8.K.C 8.A.V 8.L.C 8.E.V	2.0 1.5 1.75 0.8	kale	0	295	358	373	293	k a l e
3529	North_Marquesan	Marquesan	nort2845	1248	eye	mata	mata	POLLEX	90114	24			m a t a	4 7 1 7	AXBZ	MATA	4	4.M.C 4.A.V 4.T.C 4.A.V	2.0 1.5 1.75 0.8	mata	0	288	351	367	286	m a t a
3530	North_Marquesan	Marquesan	nort2845	1248	eye	korohi	korohi	POLLEX	90113	808		konohi	k o r o h i	1 7 5 7 3 7	AXBYBZ	KURUHI	4	4.K.C 4.U.V 4.R.C 4.U.V 4.H.C 4.I.V	2.0 1.5 1.75 1.3 1.75 0.8	korohi	0	295	361	373	296	k o r o h i
4612	Tuamotuan	Tuamotu	tuam1242	1406	far	taumamao	taumamao	POLLEX	123086	297		mamao	t a u m a m a o	1 7 7 4 7 4 7 7	AXYBYBYZ	TAYMAMAU	10	10.T.C 10.A.V 10.Y.V 10.M.C 10.A.V 10.M.C 10.A.V 10.U.V	2.0 1.5 1.3 1.75 1.3 1.75 1.3 0.8	taumamao	0	296	370	382	297	t a u m a m a - o
755	Maori	Maori	maor1246	1406	far	tawhiti	tafiti	Biggs-85-2005	63988	1288			t a f i t i	1 7 3 7 1 7	AXBYBZ	TABITI	3	3.T.C 3.A.V 3.B.C 3.I.V 3.T.C 3.I.V	2.0 1.5 1.75 1.3 1.75 0.8	tafiti	0	298	364	376	299	t a f i t i
5134	Rurutuan	Rurutuan	aust1304	1406	far	aatea	aatea	Meyer-128-2005	64031	338			aː t e a	7 1 7 7	XBYZ	ATEA	7	7.A.V 7.T.C 7.E.V 7.A.V	1.5 1.75 1.3 0.8	aːtea	0	301	367	379	302	aː t e a
5643	Hawaiian	Hawaiian	hawa1245	1406	far	mamao	mamao	71458	63955	297			m a m a o	4 7 4 7 7	AXBYZ	MAMAU	1	1.M.C 1.A.V 1.M.C 1.A.V 1.U.V	2.0 1.5 1.75 1.3 0.8	mamao	0	296	362	374	297	- - - m a m a - o
1879	Mangareva	Mangareva	mang1401	1406	far	mama'o	mama'o	POLLEX	321568	297		mamao	m a m a ʔ o	4 7 4 7 1 7	AXBYBZ	MAMAHU	2	2.M.C 2.A.V 2.M.C 2.A.V 2.H.C 2.U.V	2.0 1.5 1.75 1.3 1.75 0.8	mamaʔo	0	296	362	374	297	- - - m a m a ʔ o
3105	Sikaiana	Sikaiana	sika1261	1406	far	mmao	mmao	POLLEX	64146	297			m m a o	4 4 7 7	ACYZ	MMAU	8	8.M.C 8.M.C 8.A.V 8.U.V	2.0 1.5 1.3 0.8	mmao	0	296	362	374	297	- - - m - m a - o
1201	Tahitian	Tahitian (Modern)	tahi1242	1406	far	aatea	aatea	Clark-173-2005	64076	338			aː t e a	7 1 7 7	XBYZ	ATEA	9	9.A.V 9.T.C 9.E.V 9.A.V	1.5 1.75 1.3 0.8	aːtea	0	301	367	379	302	aː t e a
1624	Rapanui	Rapanui (Easter Island)	rapa1244	1406	far	kumi	kumi	POLLEX	130633	411			k u m i	1 7 4 7	AXBZ	KYMI	5	5.K.C 5.Y.V 5.M.C 5.I.V	2.0 1.5 1.75 0.8	kumi	0	300	366	378	301	k u m i
3327	North_Marquesan	Marquesan	nort2845	1406	far	mema'o	mema'o	POLLEX	81638	297		mamao	m e m a ʔ o	4 7 4 7 1 7	AXBYBZ	MEMAHU	4	4.M.C 4.E.V 4.M.C 4.A.V 4.H.C 4.U.V	2.0 1.5 1.75 1.3 1.75 0.8	memaʔo	0	296	362	374	297	- - - m e m a ʔ o
4488	Ra’ivavae	Ra'ivavae	aust1304	323	fat/grease	poGia	poGia	Tamaititahio-1213-2015	291250	889			p o ɢ i a	1 7 1 7 7	AXBYZ	PUKIA	6	6.P.C 6.U.V 6.K.C 6.I.V 6.A.V	2.0 1.5 1.75 1.3 0.8	poɢia	0	307	376	388	308	p o ɢ i a
4710	Tuamotuan	Tuamotu	tuam1242	323	fat/grease	hinu	hinu	POLLEX	37017	242			h i n u	3 7 4 7	AXBZ	HINY	10	10.H.C 10.I.V 10.N.C 10.Y.V	2.0 1.5 1.75 0.8	hinu	0	309	378	392	310	h i n - - - - u
839	Maori	Maori	maor1246	323	fat/grease	ngako	ngako	Biggs-85-2005	36856	339			ŋ a k o	4 7 1 7	AXBZ	NAKU	3	3.N.C 3.A.V 3.K.C 3.U.V	2.0 1.5 1.75 0.8	ŋako	0	304	373	385	305	ŋ a k o
5222	Rurutuan	Rurutuan	aust1304	323	fat/grease	miʔi	miʔi	Meyer-128-2005	36899	298			m i ʔ i	4 7 1 7	AXBZ	MIHI	7	7.M.C 7.I.V 7.H.C 7.I.V	2.0 1.5 1.75 0.8	miʔi	0	308	377	389	309	m i ʔ i
1284	Tahitian	Tahitian (Modern)	tahi1242	323	fat/grease	mi'i	mi'i	Clark-173-2005	36944	298			m i ʔ i	4 7 1 7	AXBZ	MIHI	9	9.M.C 9.I.V 9.H.C 9.I.V	2.0 1.5 1.75 0.8	miʔi	0	308	377	389	309	m i ʔ i
5729	Hawaiian	Hawaiian	hawa1245	323	fat/grease	momona	momona	71458	36823	26			m o m o n a	4 7 4 7 4 7	AXBYBZ	MUMUNA	1	1.M.C 1.U.V 1.M.C 1.U.V 1.N.C 1.A.V	2.0 1.5 1.75 1.3 1.75 0.8	momona	0	302	371	383	303	m o m o n a
1978	Mangareva	Mangareva	mang1401	323	fat/grease	matatere	matatere	POLLEX	321526	491			m a t a t e r e	4 7 1 7 1 7 5 7	AXBYBYBZ	MATATERE	2	2.M.C 2.A.V 2.T.C 2.A.V 2.T.C 2.E.V 2.R.C 2.E.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	matatere	0	303	372	384	304	m a t a t e r e
1979	Mangareva	Mangareva	mang1401	323	fat/grease	hinu	hinu	POLLEX	37010	242			h i n u	3 7 4 7	AXBZ	HINY	2	2.H.C 2.I.V 2.N.C 2.Y.V	2.0 1.5 1.75 0.8	hinu	0	309	378	392	310	h i n - - - - u
1719	Rapanui	Rapanui (Easter Island)	rapa1244	323	fat/grease	nako	nako	POLLEX	130644	339			n a k o	4 7 1 7	AXBZ	NAKU	5	5.N.C 5.A.V 5.K.C 5.U.V	2.0 1.5 1.75 0.8	nako	0	304	373	385	305	n a k o
3181	Sikaiana	Sikaiana	sika1261	323	fat/grease	sinu(sinu)	sinu	POLLEX	37014	242			s i n u	3 7 4 7	AXBZ	SINY	8	8.S.C 8.I.V 8.N.C 8.Y.V	2.0 1.5 1.75 0.8	sinu	0	309	378	390	310	s i n - - - - u
3436	North_Marquesan	Marquesan	nort2845	323	fat/grease	kerehi	kerehi	POLLEX	135722	727		kao	k e r e h i	1 7 5 7 3 7	AXBYBZ	KEREHI	4	4.K.C 4.E.V 4.R.C 4.E.V 4.H.C 4.I.V	2.0 1.5 1.75 1.3 1.75 0.8	kerehi	0	305	374	386	306	k e r e h i
3437	North_Marquesan	Marquesan	nort2845	323	fat/grease	hinu àma	hinu àma	POLLEX	104742	242			h i n u ʔ a m a	3 7 4 7 1 7 4 7	AXBYBYBZ	HINYHAMA	4	4.H.C 4.I.V 4.N.C 4.Y.V 4.H.C 4.A.V 4.M.C 4.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	hinuʔama	0	309	382	392	310	h i n u ʔ a m a
4529	Ra’ivavae	Ra'ivavae	aust1304	1217	father	metua tāne	metua tāne	Tamaititahio-1213-2015	291209	27			m e t u a t aː n e	4 7 1 7 7 1 7 4 7	AXBYYBYBZ	METYATANE	6	6.M.C 6.E.V 6.T.C 6.Y.V 6.A.V 6.T.C 6.A.V 6.N.C 6.E.V	2.0 1.5 1.75 1.3 1.3 1.75 1.3 1.75 0.8	metuataːne	0	310	383	395	311	m e t u a t aː n e
4772	Tuamotuan	Tuamotu	tuam1242	1217	father	metua taane	metua taane	POLLEX	135502	27			m e t u a t aː n e	4 7 1 7 7 1 7 4 7	AXBYYBYBZ	METYATANE	10	10.M.C 10.E.V 10.T.C 10.Y.V 10.A.V 10.T.C 10.A.V 10.N.C 10.E.V	2.0 1.5 1.75 1.3 1.3 1.75 1.3 1.75 0.8	metuataːne	0	310	383	395	311	m e t u a t aː n e
884	Maori	Maori	maor1246	1217	father	matua	matua	Biggs-85-2005	21148	27			m a t u a	4 7 1 7 7	AXBYZ	MATYA	3	3.M.C 3.A.V 3.T.C 3.Y.V 3.A.V	2.0 1.5 1.75 1.3 0.8	matua	0	310	385	395	311	m a t u - - - - a
5279	Rurutuan	Rurutuan	aust1304	1217	father	metua taane	metua taane	Meyer-128-2005	91318	27			m e t u a t aː n e	4 7 1 7 7 1 7 4 7	AXBYYBYBZ	METYATANE	7	7.M.C 7.E.V 7.T.C 7.Y.V 7.A.V 7.T.C 7.A.V 7.N.C 7.E.V	2.0 1.5 1.75 1.3 1.3 1.75 1.3 1.75 0.8	metuataːne	0	310	383	395	311	m e t u a t aː n e
5280	Rurutuan	Rurutuan	aust1304	1217	father	paapaa	paapaa	Meyer-128-2005	91317	952			p aː p aː	1 7 1 7	AXBZ	PAPA	7	7.P.C 7.A.V 7.P.C 7.A.V	2.0 1.5 1.75 0.8	paːpaː	0	321	394	404	322	p aː p aː
1330	Tahitian	Tahitian (Modern)	tahi1242	1217	father	metua taane	metua taane	Clark-173-2005	91324	27			m e t u a t aː n e	4 7 1 7 7 1 7 4 7	AXBYYBYBZ	METYATANE	9	9.M.C 9.E.V 9.T.C 9.Y.V 9.A.V 9.T.C 9.A.V 9.N.C 9.E.V	2.0 1.5 1.75 1.3 1.3 1.75 1.3 1.75 0.8	metuataːne	0	310	383	395	311	m e t u a t aː n e
1331	Tahitian	Tahitian (Modern)	tahi1242	1217	father	paapaa	paapaa	Clark-173-2005	91323	952			p aː p aː	1 7 1 7	AXBZ	PAPA	9	9.P.C 9.A.V 9.P.C 9.A.V	2.0 1.5 1.75 0.8	paːpaː	0	321	394	404	322	p aː p aː
5777	Hawaiian	Hawaiian	hawa1245	1217	father	makua kāne	makua kāne	71458	21115	27			m a k u a k aː n e	4 7 1 7 7 1 7 4 7	AXBYYBYBZ	MAKYAKANE	1	1.M.C 1.A.V 1.K.C 1.Y.V 1.A.V 1.K.C 1.A.V 1.N.C 1.E.V	2.0 1.5 1.75 1.3 1.3 1.75 1.3 1.75 0.8	makuakaːne	0	310	383	393	311	m a k u a k aː n e
1776	Rapanui	Rapanui (Easter Island)	rapa1244	1217	father	matu'a	matu'a	POLLEX	88889	27			m a t u ʔ a	4 7 1 7 1 7	AXBYBZ	MATYHA	5	5.M.C 5.A.V 5.T.C 5.Y.V 5.H.C 5.A.V	2.0 1.5 1.75 1.3 1.75 0.8	matuʔa	1	310	385	395	311	m a t u - - - ʔ a
2036	Mangareva	Mangareva	mang1401	1217	father	tinana	tinana	POLLEX	321485	27		tinana	t i n a n a	1 7 4 7 4 7	AXBYBZ	TINANA	2	2.T.C 2.I.V 2.N.C 2.A.V 2.N.C 2.A.V	2.0 1.5 1.75 1.3 1.75 0.8	tinana	1	311	384	394	312	t i n a n a
1775	Rapanui	Rapanui (Easter Island)	rapa1244	1217	father	koro	koro	POLLEX	88894	694			k o r o	1 7 5 7	AXBZ	KURU	5	5.K.C 5.U.V 5.R.C 5.U.V	2.0 1.5 1.75 0.8	koro	0	320	393	403	321	k o r o
3229	Sikaiana	Sikaiana	sika1261	1217	father	tamana	tamana	POLLEX	145953	27			t a m a n a	1 7 4 7 4 7	AXBYBZ	TAMANA	8	8.T.C 8.A.V 8.M.C 8.A.V 8.N.C 8.A.V	2.0 1.5 1.75 1.3 1.75 0.8	tamana	0	311	384	400	312	t a m a n a
3509	North_Marquesan	Marquesan	nort2845	1217	father	motua	motua	POLLEX	21101	27			m o t u a	4 7 1 7 7	AXBYZ	MUTYA	4	4.M.C 4.U.V 4.T.C 4.Y.V 4.A.V	2.0 1.5 1.75 1.3 0.8	motua	0	310	385	395	311	m o t u - - - - a
4493	Ra’ivavae	Ra'ivavae	aust1304	1201	feather	huGuhuGu manu	huGuhuGu manu	Tamaititahio-1213-2015	291245	28			h u ɢ u h u ɢ u m a n u	3 7 1 7 3 7 1 7 4 7 4 7	AXBYBYBYBYBZ	HYKYHYKYMANY	6	6.H.C 6.Y.V 6.K.C 6.Y.V 6.H.C 6.Y.V 6.K.C 6.Y.V 6.M.C 6.A.V 6.N.C 6.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	huɢuhuɢumanu	0	324	397	410	323	h u ɢ u h u ɢ u m a n u
4715	Tuamotuan	Tuamotu	tuam1242	1201	feather	huru	huru	POLLEX	90663	28			h u r u	3 7 5 7	AXBZ	HYRY	10	10.H.C 10.Y.V 10.R.C 10.Y.V	2.0 1.5 1.75 0.8	huru	1	322	395	405	323	h u - - r - - - - - - u
844	Maori	Maori	maor1246	1201	feather	huru-manu	huru-manu	Biggs-85-2005	35071	28			h u r u m a n u	3 7 5 7 4 7 4 7	AXBYBYBZ	HYRYMANY	3	3.H.C 3.Y.V 3.R.C 3.Y.V 3.M.C 3.A.V 3.N.C 3.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	hurumanu	0	324	397	405	323	h u - - r - - u m a n u
5229	Rurutuan	Rurutuan	aust1304	1201	feather	ʔuruʔuru	ʔuruʔuru	Meyer-128-2005	35114	28			ʔ u r u ʔ u r u	1 7 5 7 1 7 5 7	AXBYBYBZ	HYRYHYRY	7	7.H.C 7.Y.V 7.R.C 7.Y.V 7.H.C 7.Y.V 7.R.C 7.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	ʔuruʔuru	0	322	399	405	323	ʔ u - - r - - u ʔ u r u
1289	Tahitian	Tahitian (Modern)	tahi1242	1201	feather	huruhuru	huruhuru	Clark-173-2005	35159	28			h u r u h u r u	3 7 5 7 3 7 5 7	AXBYBYBZ	HYRYHYRY	9	9.H.C 9.Y.V 9.R.C 9.Y.V 9.H.C 9.Y.V 9.R.C 9.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	huruhuru	0	322	399	405	323	h u - - r - - u h u r u
5734	Hawaiian	Hawaiian	hawa1245	1201	feather	hulu	hulu	71458	35038	28			h u l u	3 7 5 7	AXBZ	HYLY	1	1.H.C 1.Y.V 1.L.C 1.Y.V	2.0 1.5 1.75 0.8	hulu	0	322	395	405	323	h u - - l - - - - - - u
1724	Rapanui	Rapanui (Easter Island)	rapa1244	1201	feather	huruhuru	huruhuru	POLLEX	130645	28			h u r u h u r u	3 7 5 7 3 7 5 7	AXBYBYBZ	HYRYHYRY	5	5.H.C 5.Y.V 5.R.C 5.Y.V 5.H.C 5.Y.V 5.R.C 5.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	huruhuru	1	322	399	405	323	h u - - r - - u h u r u
1985	Mangareva	Mangareva	mang1401	1201	feather	'uru	'uru	POLLEX	321521	28			ʔ u r u	1 7 5 7	AXBZ	HYRY	2	2.H.C 2.Y.V 2.R.C 2.Y.V	2.0 1.5 1.75 0.8	ʔuru	0	322	395	405	323	ʔ u - - r - - - - - - u
3186	Sikaiana	Sikaiana	sika1261	1201	feather	palaa	palaa	POLLEX	35229	953			p a l aː	1 7 5 7	AXBZ	PALA	8	8.P.C 8.A.V 8.L.C 8.A.V	2.0 1.5 1.75 0.8	palaː	0	329	402	412	330	p a l aː
3443	North_Marquesan	Marquesan	nort2845	1201	feather	huú manu	huú manu	POLLEX	35024	28			h u ʔ u m a n u	3 7 1 7 4 7 4 7	AXBYBYBZ	HYHYMANY	4	4.H.C 4.Y.V 4.H.C 4.Y.V 4.M.C 4.A.V 4.N.C 4.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	huʔumanu	0	324	397	408	323	h u - - ʔ - - u m a n u
