# Wordlist

# DATA
ID	DOCULECT	DOCULECT_IN_SOURCE	GLOTTOCODE	CONCEPTICON_ID	CONCEPT	VALUE	FORM	SOURCE	BVD_ID	COGID	BORROWING	VARIANTS	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	TURCHINID	TID	EDITID	SCAID	INFOMAPID	ALIGNMENT
5324	Rurutuan	Rurutuan	aust1304	1256	head	pao	pao	Meyer-128-2005	88556	341			p a o	1 7 7	AXZ	PAU	7	7.P.C 7.A.V 7.U.V	2.0 1.5 0.8	pao	0	506	506	334	344	243	p a o
5325	Rurutuan	Rurutuan	aust1304	1256	head	upoʔo	upoʔo	Meyer-128-2005	88555	124			u p o ʔ o	7 1 7 1 7	XBYBZ	YPUHU	7	7.Y.V 7.P.C 7.U.V 7.H.C 7.U.V	1.5 1.75 1.3 1.75 0.8	upoʔo	0	502	502	334	344	241	u p - o ʔ o
4819	Tuamotuan	Tuamotu	tuam1242	1256	head	upoko	upoko	POLLEX	88569	124			u p o k o	7 1 7 1 7	XBYBZ	YPUKU	10	10.Y.V 10.P.C 10.U.V 10.K.C 10.U.V	1.5 1.75 1.3 1.75 0.8	upoko	0	502	502	334	344	241	u p - o k o
4820	Tuamotuan	Tuamotu	tuam1242	1256	head	uru	uru	POLLEX	88568	38			u r u	7 5 7	XBZ	YRY	10	10.Y.V 10.R.C 10.Y.V	1.5 1.75 0.8	uru	0	513	513	345	357	242	u r u
4565	Ra’ivavae	Ra'ivavae	aust1304	1256	head	upoʔo	upoʔo	Tamaititahio-1213-2015	291174	124			u p o ʔ o	7 1 7 1 7	XBYBZ	YPUHU	6	6.Y.V 6.P.C 6.U.V 6.H.C 6.U.V	1.5 1.75 1.3 1.75 0.8	upoʔo	0	502	502	334	344	241	u p - o ʔ o
920	Maori	Maori	maor1246	1256	head	upoko	upoko	Biggs-85-2005	8296	124			u p o k o	7 1 7 1 7	XBYBZ	YPUKU	3	3.Y.V 3.P.C 3.U.V 3.K.C 3.U.V	1.5 1.75 1.3 1.75 0.8	upoko	0	502	502	334	344	241	u p - o k o
1371	Tahitian	Tahitian (Modern)	tahi1242	1256	head	upo'o	upo'o	Clark-173-2005	8384	124			u p o ʔ o	7 1 7 1 7	XBYBZ	YPUHU	9	9.Y.V 9.P.C 9.U.V 9.H.C 9.U.V	1.5 1.75 1.3 1.75 0.8	upoʔo	0	502	502	334	344	241	u p - o ʔ o
1816	Rapanui	Rapanui (Easter Island)	rapa1244	1256	head	puoko	puoko	POLLEX	8475	124			p u o k o	1 7 7 1 7	AXYBZ	PYUKU	5	5.P.C 5.Y.V 5.U.V 5.K.C 5.U.V	2.0 1.5 1.3 1.75 0.8	puoko	0	504	504	334	344	241	- p u o k o
2080	Mangareva	Mangareva	mang1401	1256	head	o'o	o'o	POLLEX	321421	558			o ʔ o	7 1 7	XBZ	UHU	2	2.U.V 2.H.C 2.U.V	1.5 1.75 0.8	oʔo	0	501	501	334	344	241	- - - o ʔ o
2081	Mangareva	Mangareva	mang1401	1256	head	upoko	upoko	POLLEX	8450	124			u p o k o	7 1 7 1 7	XBYBZ	YPUKU	2	2.Y.V 2.P.C 2.U.V 2.K.C 2.U.V	1.5 1.75 1.3 1.75 0.8	upoko	0	502	502	334	344	241	u p - o k o
5817	Hawaiian	Hawaiian	hawa1245	1256	head	po'o	po'o	71458	8263	124			p o ʔ o	1 7 1 7	AXBZ	PUHU	1	1.P.C 1.U.V 1.H.C 1.U.V	2.0 1.5 1.75 0.8	poʔo	0	500	500	334	344	241	- p - o ʔ o
3266	Sikaiana	Sikaiana	sika1261	1256	head	poho/ulu/	poho	POLLEX	8454	124			p o h o	1 7 3 7	AXBZ	PUHU	8	8.P.C 8.U.V 8.H.C 8.U.V	2.0 1.5 1.75 0.8	poho	0	500	500	334	344	241	- p - o h o
3556	North_Marquesan	Marquesan	nort2845	1256	head	upoko	upoko	POLLEX	88552	124			u p o k o	7 1 7 1 7	XBYBZ	YPUKU	4	4.Y.V 4.P.C 4.U.V 4.K.C 4.U.V	1.5 1.75 1.3 1.75 0.8	upoko	0	502	502	334	344	241	u p - o k o
3557	North_Marquesan	Marquesan	nort2845	1256	head	u'u	u'u	POLLEX	88551	38			u ʔ u	7 1 7	XBZ	YHY	4	4.Y.V 4.H.C 4.Y.V	1.5 1.75 0.8	uʔu	0	501	501	345	344	242	u ʔ u
#
4457	Ra’ivavae	Ra'ivavae	aust1304	1210	heavy	toimaha	toimaha	Tamaititahio-1213-2015	291281	911			t o i m a h a	1 7 7 4 7 3 7	AXYBYBZ	TUIMAHA	6	6.T.C 6.U.V 6.I.V 6.M.C 6.A.V 6.H.C 6.A.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	toimaha	0	516	516	346	358	244	t o i m a h a
4657	Tuamotuan	Tuamotu	tuam1242	1210	heavy	tuʔatuʔa	tuʔatuʔa	POLLEX	90664	915			t u ʔ a t u ʔ a	1 7 1 7 1 7 1 7	AXBYBYBZ	TYHATYHA	10	10.T.C 10.Y.V 10.H.C 10.A.V 10.T.C 10.Y.V 10.H.C 10.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	tuʔatuʔa	0	520	520	346	358	247	t u ʔ a t u ʔ a
797	Maori	Maori	maor1246	1210	heavy	taimaha	taimaha	Biggs-85-2005	50422	911			t a i m a h a	1 7 7 4 7 3 7	AXYBYBZ	TAIMAHA	3	3.T.C 3.A.V 3.I.V 3.M.C 3.A.V 3.H.C 3.A.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	taimaha	0	516	516	346	358	246	t a i m a h a
5178	Rurutuan	Rurutuan	aust1304	1210	heavy	tiaʔa	tiaʔa	Meyer-128-2005	50465	911			t i a ʔ a	1 7 7 1 7	AXYBZ	TIAHA	7	7.T.C 7.I.V 7.A.V 7.H.C 7.A.V	2.0 1.5 1.3 1.75 0.8	tiaʔa	0	520	520	346	358	244	t - i - a ʔ a
1242	Tahitian	Tahitian (Modern)	tahi1242	1210	heavy	toiaha	toiaha	Clark-173-2005	79357	911		teiaha	t o i a h a	1 7 7 7 3 7	AXYYBZ	TUIAHA	9	9.T.C 9.U.V 9.I.V 9.A.V 9.H.C 9.A.V	2.0 1.5 1.3 1.3 1.75 0.8	toiaha	0	520	520	346	358	244	t o i - a h a
1674	Rapanui	Rapanui (Easter Island)	rapa1244	1210	heavy	pagaha'a	pagaha'a	POLLEX	130639	916			p a g a h a ʔ a	1 7 1 7 3 7 1 7	AXBYBYBZ	PAKAHAHA	5	5.P.C 5.A.V 5.K.C 5.A.V 5.H.C 5.A.V 5.H.C 5.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	pagahaʔa	0	518	518	346	358	250	p a g a h a ʔ a
1928	Mangareva	Mangareva	mang1401	1210	heavy	kikikiki	kikikiki	POLLEX	321559	486			k i k i k i k i	1 7 1 7 1 7 1 7	AXBYBYBZ	KIKIKIKI	2	2.K.C 2.I.V 2.K.C 2.I.V 2.K.C 2.I.V 2.K.C 2.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	kikikiki	0	515	515	347	359	249	k i k i k i k i
1929	Mangareva	Mangareva	mang1401	1210	heavy	teimaha	teimaha	POLLEX	50576	911			t e i m a h a	1 7 7 4 7 3 7	AXYBYBZ	TEIMAHA	2	2.T.C 2.E.V 2.I.V 2.M.C 2.A.V 2.H.C 2.A.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	teimaha	0	516	516	346	358	246	t e i m a h a
5687	Hawaiian	Hawaiian	hawa1245	1210	heavy	kaumaha	kaumaha	71458	50389	911			k a u m a h a	1 7 7 4 7 3 7	AXYBYBZ	KAYMAHA	1	1.K.C 1.A.V 1.Y.V 1.M.C 1.A.V 1.H.C 1.A.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	kaumaha	0	514	514	346	358	251	k a u m a h a
3142	Sikaiana	Sikaiana	sika1261	1210	heavy	mmaha	mmaha	POLLEX	50580	911			m m a h a	4 4 7 3 7	ACYBZ	MMAHA	8	8.M.C 8.M.C 8.A.V 8.H.C 8.A.V	2.0 1.5 1.3 1.75 0.8	mmaha	0	521	521	346	358	248	m m a h a
3387	North_Marquesan	Marquesan	nort2845	1210	heavy	toko	toko	POLLEX	135731	774			t o k o	1 7 1 7	AXBZ	TUKU	4	4.T.C 4.U.V 4.K.C 4.U.V	2.0 1.5 1.75 0.8	toko	0	517	517	349	361	245	t o k o
3388	North_Marquesan	Marquesan	nort2845	1210	heavy	tono	tono	POLLEX	50375	722			t o n o	1 7 4 7	AXBZ	TUNU	4	4.T.C 4.U.V 4.N.C 4.U.V	2.0 1.5 1.75 0.8	tono	0	525	525	349	361	245	t o n o
#
4528	Ra’ivavae	Ra'ivavae	aust1304	1252	house	haGe	haGe	Tamaititahio-1213-2015	291210	342			h a ɢ e	3 7 1 7	AXBZ	HAKE	6	6.H.C 6.A.V 6.K.C 6.E.V	2.0 1.5 1.75 0.8	haɢe	0	531	531	350	362	252	h a ɢ e
4771	Tuamotuan	Tuamotu	tuam1242	1252	house	hare	hare	POLLEX	91373	342		fare	h a r e	3 7 5 7	AXBZ	HARE	10	10.H.C 10.A.V 10.R.C 10.E.V	2.0 1.5 1.75 0.8	hare	0	526	526	350	362	252	h a r e
883	Maori	Maori	maor1246	1252	house	whare	fare	Biggs-85-2005	21505	342			f a r e	3 7 5 7	AXBZ	BARE	3	3.B.C 3.A.V 3.R.C 3.E.V	2.0 1.5 1.75 0.8	fare	0	528	528	350	362	252	f a r e
1329	Tahitian	Tahitian (Modern)	tahi1242	1252	house	fare	fare	Clark-173-2005	21593	342			f a r e	3 7 5 7	AXBZ	BARE	9	9.B.C 9.A.V 9.R.C 9.E.V	2.0 1.5 1.75 0.8	fare	0	528	528	350	362	252	f a r e
5776	Hawaiian	Hawaiian	hawa1245	1252	house	hale	hale	71458	21472	342			h a l e	3 7 5 7	AXBZ	HALE	1	1.H.C 1.A.V 1.L.C 1.E.V	2.0 1.5 1.75 0.8	hale	0	526	526	350	362	252	h a l e
1774	Rapanui	Rapanui (Easter Island)	rapa1244	1252	house	hare	hare	POLLEX	21684	342			h a r e	3 7 5 7	AXBZ	HARE	5	5.H.C 5.A.V 5.R.C 5.E.V	2.0 1.5 1.75 0.8	hare	0	526	526	350	362	252	h a r e
2035	Mangareva	Mangareva	mang1401	1252	house	'are	'are	POLLEX	321486	342		àre	ʔ a r e	1 7 5 7	AXBZ	HARE	2	2.H.C 2.A.V 2.R.C 2.E.V	2.0 1.5 1.75 0.8	ʔare	0	526	526	350	362	252	ʔ a r e
5278	Rurutuan	Rurutuan	aust1304	1252	house	ʔare	ʔare	Meyer-128-2005	21548	342			ʔ a r e	1 7 5 7	AXBZ	HARE	7	7.H.C 7.A.V 7.R.C 7.E.V	2.0 1.5 1.75 0.8	ʔare	0	526	526	350	362	252	ʔ a r e
3228	Sikaiana	Sikaiana	sika1261	1252	house	hale	hale	POLLEX	21663	342			h a l e	3 7 5 7	AXBZ	HALE	8	8.H.C 8.A.V 8.L.C 8.E.V	2.0 1.5 1.75 0.8	hale	0	526	526	350	362	252	h a l e
3507	North_Marquesan	Marquesan	nort2845	1252	house	fa'e	fa'e	POLLEX	91358	342		ha'e	f a ʔ e	3 7 1 7	AXBZ	BAHE	4	4.B.C 4.A.V 4.H.C 4.E.V	2.0 1.5 1.75 0.8	faʔe	0	529	529	350	362	252	f a ʔ e
3508	North_Marquesan	Marquesan	nort2845	1252	house	aika	aika	POLLEX	91356	1089			a i k a	7 7 1 7	XYBZ	AIKA	4	4.A.V 4.I.V 4.K.C 4.A.V	1.5 1.3 1.75 0.8	aika	0	531	531	360	362	253	a i k a
#
4405	Ra’ivavae	Ra'ivavae	aust1304	1239	how?	nā hea	nā hea	Tamaititahio-1213-2015	291327	194			n aː h e a	4 7 3 7 7	AXBYZ	NAHEA	6	6.N.C 6.A.V 6.H.C 6.E.V 6.A.V	2.0 1.5 1.75 1.3 0.8	naːhea	0	537	537	361	363	255	n aː h e a
735	Maori	Maori	maor1246	1239	how?	peehea	peehea	Biggs-85-2005	68986	194			p eː h e a	1 7 3 7 7	AXBYZ	PEHEA	3	3.P.C 3.E.V 3.H.C 3.E.V 3.A.V	2.0 1.5 1.75 1.3 0.8	peːhea	0	532	532	361	363	254	p eː h e a
5112	Rurutuan	Rurutuan	aust1304	1239	how?	naaʔea	naaʔea	Meyer-128-2005	69029	194			n aː ʔ e a	4 7 1 7 7	AXBYZ	NAHEA	7	7.N.C 7.A.V 7.H.C 7.E.V 7.A.V	2.0 1.5 1.75 1.3 0.8	naːʔea	0	537	537	361	363	255	n aː ʔ e a
1181	Tahitian	Tahitian (Modern)	tahi1242	1239	how?	naafea	naafea	Clark-173-2005	69074	194			n aː f e a	4 7 3 7 7	AXBYZ	NABEA	9	9.N.C 9.A.V 9.B.C 9.E.V 9.A.V	2.0 1.5 1.75 1.3 0.8	naːfea	0	540	540	361	363	255	n aː f e a
5624	Hawaiian	Hawaiian	hawa1245	1239	how?	pehea	pehea	71458	68953	194			p e h e a	1 7 3 7 7	AXBYZ	PEHEA	1	1.P.C 1.E.V 1.H.C 1.E.V 1.A.V	2.0 1.5 1.75 1.3 0.8	pehea	0	532	532	361	363	254	p e h e a
1606	Rapanui	Rapanui (Easter Island)	rapa1244	1239	how?	pe hé	pe hé	POLLEX	133552	194		pehe // pehea	p e h ʔ e	1 7 3 1 7	AXMBZ	PEHHE	5	5.P.C 5.E.V 5.H.c 5.H.C 5.E.V	2.0 1.5 1.1 1.75 0.8	pehʔe	0	532	532	361	363	256	p e h ʔ e
1863	Mangareva	Mangareva	mang1401	1239	how?	pe'ea	pe'ea	POLLEX	321441	194			p e ʔ e a	1 7 1 7 7	AXBYZ	PEHEA	2	2.P.C 2.E.V 2.H.C 2.E.V 2.A.V	2.0 1.5 1.75 1.3 0.8	peʔea	0	532	532	361	363	254	p e ʔ e a
3086	Sikaiana	Sikaiana	sika1261	1239	how?	pehea	pehea	POLLEX	69144	194			p e h e a	1 7 3 7 7	AXBYZ	PEHEA	8	8.P.C 8.E.V 8.H.C 8.E.V 8.A.V	2.0 1.5 1.75 1.3 0.8	pehea	0	532	532	361	363	254	p e h e a
3308	North_Marquesan	Marquesan	nort2845	1239	how?	peehea	peehea	POLLEX	68939	194			p eː h e a	1 7 3 7 7	AXBYZ	PEHEA	4	4.P.C 4.E.V 4.H.C 4.E.V 4.A.V	2.0 1.5 1.75 1.3 0.8	peːhea	0	532	532	361	363	254	p eː h e a
#
4532	Ra’ivavae	Ra'ivavae	aust1304	1200	husband	tāne	tāne	Tamaititahio-1213-2015	291206	343			t aː n e	1 7 4 7	AXBZ	TANE	6	6.T.C 6.A.V 6.N.C 6.E.V	2.0 1.5 1.75 0.8	taːne	0	543	543	362	364	257	t aː n e
4775	Tuamotuan	Tuamotu	tuam1242	1200	husband	taane	taane	POLLEX	20238	343			t aː n e	1 7 4 7	AXBZ	TANE	10	10.T.C 10.A.V 10.N.C 10.E.V	2.0 1.5 1.75 0.8	taːne	0	543	543	362	364	257	t aː n e
887	Maori	Maori	maor1246	1200	husband	taane	taane	Biggs-85-2005	20077	343			t aː n e	1 7 4 7	AXBZ	TANE	3	3.T.C 3.A.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8	taːne	0	543	543	362	364	257	t aː n e
1335	Tahitian	Tahitian (Modern)	tahi1242	1200	husband	taane	taane	Clark-173-2005	20165	343			t aː n e	1 7 4 7	AXBZ	TANE	9	9.T.C 9.A.V 9.N.C 9.E.V	2.0 1.5 1.75 0.8	taːne	0	543	543	362	364	257	t aː n e
1779	Rapanui	Rapanui (Easter Island)	rapa1244	1200	husband	kenu	kenu	POLLEX	130649	448			k e n u	1 7 4 7	AXBZ	KENY	5	5.K.C 5.E.V 5.N.C 5.Y.V	2.0 1.5 1.75 0.8	kenu	0	541	541	362	364	259	k e n u
5780	Hawaiian	Hawaiian	hawa1245	1200	husband	kāne	kāne	71458	20044	343			k aː n e	1 7 4 7	AXBZ	KANE	1	1.K.C 1.A.V 1.N.C 1.E.V	2.0 1.5 1.75 0.8	kaːne	0	541	541	362	364	257	k aː n e
2040	Mangareva	Mangareva	mang1401	1200	husband	a'ana	a'ana	POLLEX	321482	300			a ʔ a n a	7 1 7 4 7	XBYBZ	AHANA	2	2.A.V 2.H.C 2.A.V 2.N.C 2.A.V	1.5 1.75 1.3 1.75 0.8	aʔana	0	542	542	363	364	258	- a ʔ a n a
5284	Rurutuan	Rurutuan	aust1304	1200	husband	taane	taane	Meyer-128-2005	20120	343			t aː n e	1 7 4 7	AXBZ	TANE	7	7.T.C 7.A.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	taːne	0	543	543	362	364	257	t aː n e
3512	North_Marquesan	Marquesan	nort2845	1200	husband	hahana	hahana	POLLEX	20030	328			h a h a n a	3 7 3 7 4 7	AXBYBZ	HAHANA	4	4.H.C 4.A.V 4.H.C 4.A.V 4.N.C 4.A.V	2.0 1.5 1.75 1.3 1.75 0.8	hahana	0	542	542	363	364	258	h a h a n a
#
736	Maori	Maori	maor1246	1459	if	me (hemea)	me	Biggs-85-2005	68629	955			m e	4 7	AX	ME	3	3.M.C 3.E.V	2.0 1.5	me	1	545	545	365	366	260	m e
5113	Rurutuan	Rurutuan	aust1304	1459	if	ʔaʔiri	ʔaʔiri	Meyer-128-2005	118900	978		ʔia	ʔ a ʔ i r i	1 7 1 7 5 7	AXBYBZ	HAHIRI	7	7.H.C 7.A.V 7.H.C 7.I.V 7.R.C 7.I.V	2.0 1.5 1.75 1.3 1.75 0.8	ʔaʔiri	0	548	548	368	369	265	ʔ a ʔ i r i
5114	Rurutuan	Rurutuan	aust1304	1459	if	mai te paʔau	mai te paʔau	Meyer-128-2005	118898	1076		mai te peu // mai te mea	m a i t e p a ʔ a u	4 7 7 1 7 1 7 1 7 7	AXYBYBYBYZ	MAITEPAHAY	7	7.M.C 7.A.V 7.I.V 7.T.C 7.E.V 7.P.C 7.A.V 7.H.C 7.A.V 7.Y.V	2.0 1.5 1.3 1.75 1.3 1.75 1.3 1.75 1.3 0.8	maitepaʔau	0	551	551	371	372	262	m a i t e p a ʔ a u
1182	Tahitian	Tahitian (Modern)	tahi1242	1459	if	'ia	'ia	Clark-173-2005	68717	229			ʔ i a	1 7 7	AXZ	HIA	9	9.H.C 9.I.V 9.A.V	2.0 1.5 0.8	ʔia	0	550	550	368	365	263	ʔ i a
5625	Hawaiian	Hawaiian	hawa1245	1459	if	inā	inā	71458	68596	1205			i n aː	7 4 7	XBZ	INA	1	1.I.V 1.N.C 1.A.V	1.5 1.75 0.8	inaː	0	544	544	364	365	267	i n aː
1607	Rapanui	Rapanui (Easter Island)	rapa1244	1459	if	ana	ana	POLLEX	68808	1090			a n a	7 4 7	XBZ	ANA	5	5.A.V 5.N.C 5.A.V	1.5 1.75 0.8	ana	0	544	544	364	365	266	a n a
3087	Sikaiana	Sikaiana	sika1261	1459	if	pela	pela	POLLEX	145937	647			p e l a	1 7 5 7	AXBZ	PELA	8	8.P.C 8.E.V 8.L.C 8.A.V	2.0 1.5 1.75 0.8	pela	1	549	549	365	370	264	p e l a
3088	Sikaiana	Sikaiana	sika1261	1459	if	hano	hano	POLLEX	145936	1205			h a n o	3 7 4 7	AXBZ	HANU	8	8.H.C 8.A.V 8.N.C 8.U.V	2.0 1.5 1.75 0.8	hano	0	544	544	364	365	261	h a n o
3309	North_Marquesan	Marquesan	nort2845	1459	if	me	me	POLLEX	68582	955			m e	4 7	AX	ME	4	4.M.C 4.E.V	2.0 1.5	me	0	545	545	365	366	260	m e
#
4425	Ra’ivavae	Ra'ivavae	aust1304	1460	in, inside	Goto	Goto	Tamaititahio-1213-2015	291313	956			ɢ o t o	1 7 1 7	AXBZ	KUTU	6	6.K.C 6.U.V 6.T.C 6.U.V	2.0 1.5 1.75 0.8	ɢoto	0	557	557	372	373	268	- ɢ o t o
4618	Tuamotuan	Tuamotu	tuam1242	1460	in, inside	roto	roto	POLLEX	62007	956			r o t o	5 7 1 7	AXBZ	RUTU	10	10.R.C 10.U.V 10.T.C 10.U.V	2.0 1.5 1.75 0.8	roto	0	553	553	372	373	268	- r o t o
762	Maori	Maori	maor1246	1460	in, inside	i roto	i roto	Biggs-85-2005	61846	956			i r o t o	7 5 7 1 7	XBYBZ	IRUTU	3	3.I.V 3.R.C 3.U.V 3.T.C 3.U.V	1.5 1.75 1.3 1.75 0.8	iroto	0	554	554	372	373	268	i r o t o
5140	Rurutuan	Rurutuan	aust1304	1460	in, inside	roto	roto	Meyer-128-2005	61889	956			r o t o	5 7 1 7	AXBZ	RUTU	7	7.R.C 7.U.V 7.T.C 7.U.V	2.0 1.5 1.75 0.8	roto	0	553	553	372	373	268	- r o t o
1207	Tahitian	Tahitian (Modern)	tahi1242	1460	in, inside	i roto	i roto	Clark-173-2005	61934	956			i r o t o	7 5 7 1 7	XBYBZ	IRUTU	9	9.I.V 9.R.C 9.U.V 9.T.C 9.U.V	1.5 1.75 1.3 1.75 0.8	iroto	0	554	554	372	373	268	i r o t o
5652	Hawaiian	Hawaiian	hawa1245	1460	in, inside	lo|ko	loko	71458	121157	956			l o k o	5 7 1 7	AXBZ	LUKU	1	1.L.C 1.U.V 1.K.C 1.U.V	2.0 1.5 1.75 0.8	loko	0	552	552	372	373	268	- l o k o
1631	Rapanui	Rapanui (Easter Island)	rapa1244	1460	in, inside	roto	roto	POLLEX	123161	956			r o t o	5 7 1 7	AXBZ	RUTU	5	5.R.C 5.U.V 5.T.C 5.U.V	2.0 1.5 1.75 0.8	roto	0	553	553	372	373	268	- r o t o
1884	Mangareva	Mangareva	mang1401	1460	in, inside	roto	roto	POLLEX	321573	956			r o t o	5 7 1 7	AXBZ	RUTU	2	2.R.C 2.U.V 2.T.C 2.U.V	2.0 1.5 1.75 0.8	roto	0	553	553	372	373	268	- r o t o
3109	Sikaiana	Sikaiana	sika1261	1460	in, inside	i loto	i loto	POLLEX	145976	956			i l o t o	7 5 7 1 7	XBYBZ	ILUTU	8	8.I.V 8.L.C 8.U.V 8.T.C 8.U.V	1.5 1.75 1.3 1.75 0.8	iloto	0	554	554	372	373	268	i l o t o
3333	North_Marquesan	Marquesan	nort2845	1460	in, inside	'oto	'oto	POLLEX	123153	956		ioo	ʔ o t o	1 7 1 7	AXBZ	HUTU	4	4.H.C 4.U.V 4.T.C 4.U.V	2.0 1.5 1.75 0.8	ʔoto	0	555	555	372	373	268	- ʔ o t o
#
4829	Tuamotuan	Tuamotu	tuam1242	1991	intestines	ŋaakau	ŋaakau	POLLEX	5601	244			ŋ aː k a u	4 7 1 7 7	AXBYZ	NAKAY	10	10.N.C 10.A.V 10.K.C 10.A.V 10.Y.V	2.0 1.5 1.75 1.3 0.8	ŋaːkau	0	567	567	373	374	269	ŋ aː k a u
4573	Ra’ivavae	Ra'ivavae	aust1304	1991	intestines	ʔaviGi	ʔaviGi	Tamaititahio-1213-2015	291166	908			ʔ a v i ɢ i	1 7 3 7 1 7	AXBYBZ	HABIKI	6	6.H.C 6.A.V 6.B.C 6.I.V 6.K.C 6.I.V	2.0 1.5 1.75 1.3 1.75 0.8	ʔaviɢi	0	563	563	378	374	271	ʔ a v i ɢ i
928	Maori	Maori	maor1246	1991	intestines	wheekau	feːkau	Biggs-85-2005	5440	244			f eː k a u	3 7 1 7 7	AXBYZ	BEKAY	3	3.B.C 3.E.V 3.K.C 3.A.V 3.Y.V	2.0 1.5 1.75 1.3 0.8	feːkau	0	560	560	373	374	274	f eː k a u
1379	Tahitian	Tahitian (Modern)	tahi1242	1991	intestines	'aa'au	'aa'au	Clark-173-2005	5528	244			ʔ aː ʔ a u	1 7 1 7 7	AXBYZ	HAHAY	9	9.H.C 9.A.V 9.H.C 9.A.V 9.Y.V	2.0 1.5 1.75 1.3 0.8	ʔaːʔau	0	564	564	373	374	269	ʔ aː ʔ a u
1825	Rapanui	Rapanui (Easter Island)	rapa1244	1991	intestines	kokoma	kokoma	POLLEX	88885	696			k o k o m a	1 7 1 7 4 7	AXBYBZ	KUKUMA	5	5.K.C 5.U.V 5.K.C 5.U.V 5.M.C 5.A.V	2.0 1.5 1.75 1.3 1.75 0.8	kokoma	0	561	561	376	377	272	k o k o m a
2090	Mangareva	Mangareva	mang1401	1991	intestines	manava	manava	POLLEX	321413	561			m a n a v a	4 7 4 7 3 7	AXBYBZ	MANABA	2	2.M.C 2.A.V 2.N.C 2.A.V 2.B.C 2.A.V	2.0 1.5 1.75 1.3 1.75 0.8	manava	1	559	559	374	375	275	m a n a v a
5825	Hawaiian	Hawaiian	hawa1245	1991	intestines	na'au	na'au	71458	5407	244			n a ʔ a u	4 7 1 7 7	AXBYZ	NAHAY	1	1.N.C 1.A.V 1.H.C 1.A.V 1.Y.V	2.0 1.5 1.75 1.3 0.8	naʔau	0	558	558	373	374	269	n a ʔ a u
5337	Rurutuan	Rurutuan	aust1304	1991	intestines	ʔaaʔau	ʔaaʔau	Meyer-128-2005	5483	244			ʔ aː ʔ a u	1 7 1 7 7	AXBYZ	HAHAY	7	7.H.C 7.A.V 7.H.C 7.A.V 7.Y.V	2.0 1.5 1.75 1.3 0.8	ʔaːʔau	0	564	564	373	374	269	ʔ aː ʔ a u
3274	Sikaiana	Sikaiana	sika1261	1991	intestines	kautae	kautae	POLLEX	145927	244			k a u t a e	1 7 7 1 7 7	AXYBYZ	KAYTAE	8	8.K.C 8.A.V 8.Y.V 8.T.C 8.A.V 8.E.V	2.0 1.5 1.3 1.75 1.3 0.8	kautae	0	565	565	376	377	270	k a u t a e
3566	North_Marquesan	Marquesan	nort2845	1991	intestines	koekoe	koekoe	POLLEX	5393	696			k o e k o e	1 7 7 1 7 7	AXYBYZ	KUEKUE	4	4.K.C 4.U.V 4.E.V 4.K.C 4.U.V 4.E.V	2.0 1.5 1.3 1.75 1.3 0.8	koekoe	0	561	561	376	377	273	k o e k o e
#
4684	Tuamotuan	Tuamotu	tuam1242	624	lake	roto	roto	POLLEX	107834	1091			r o t o	5 7 1 7	AXBZ	RUTU	10	10.R.C 10.U.V 10.T.C 10.U.V	2.0 1.5 1.75 0.8	roto	1	570	570	379	379	276	- - - r o t o
4685	Tuamotuan	Tuamotu	tuam1242	624	lake	rano	rano	POLLEX	107833	41			r a n o	5 7 4 7	AXBZ	RANU	10	10.R.C 10.A.V 10.N.C 10.U.V	2.0 1.5 1.75 0.8	rano	0	569	569	379	379	277	r a n o
814	Maori	Maori	maor1246	624	lake	roto	roto	Biggs-85-2005	44710	1091			r o t o	5 7 1 7	AXBZ	RUTU	3	3.R.C 3.U.V 3.T.C 3.U.V	2.0 1.5 1.75 0.8	roto	0	570	570	379	379	276	- - - r o t o
5197	Rurutuan	Rurutuan	aust1304	624	lake	roto	roto	Meyer-128-2005	44753	1091			r o t o	5 7 1 7	AXBZ	RUTU	7	7.R.C 7.U.V 7.T.C 7.U.V	2.0 1.5 1.75 0.8	roto	1	570	570	379	379	276	- - - r o t o
1259	Tahitian	Tahitian (Modern)	tahi1242	624	lake	roto	roto	Clark-173-2005	44798	1091			r o t o	5 7 1 7	AXBZ	RUTU	9	9.R.C 9.U.V 9.T.C 9.U.V	2.0 1.5 1.75 0.8	roto	0	570	570	379	379	276	- - - r o t o
5705	Hawaiian	Hawaiian	hawa1245	624	lake	loko	loko	71458	44677	1091			l o k o	5 7 1 7	AXBZ	LUKU	1	1.L.C 1.U.V 1.K.C 1.U.V	2.0 1.5 1.75 0.8	loko	1	568	568	379	378	276	- - - l o k o
