# Wordlist

# DATA
ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	PARTIAL	PARTIAL_IDS	CLPA_IDS	CONCEPTICON_ID	GLOTTOLOG	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	COGIDS	ALIGNMENT	STRUCTURE	PATTERNS
59	Tuolo	bite	ŋɔ₄₂	ŋ ɔ ⁴²	214	a	31	801 916 1175	1403	nort2724	4 7 8	AXT	NU3	8	8.N.C 8.U.V 8.3.T	1.6 3.0 1.0	0	46	ŋ ɔ ⁴²	c v t	68-5/ŋ 0/n 0/n
60	Enqi	bite	ɴa₅₅	ɴ a ⁵⁵	214	a	31	751 997 1189	1403	nort2724	4 7 8	AXT	NA5	3	3.N.C 3.A.V 3.5.T	1.6 3.0 1.0	0	46	ɴ a ⁵⁵	c v t	68-5/ŋ 0/n 0/n
61	Ega	bite	ŋo₄₄	ŋ o ⁴⁴	214	a	31	801 887 1178	1403	nort2724	4 7 8	AXT	NU5	2	2.N.C 2.U.V 2.5.T	1.6 3.0 1.0	0	46	ŋ o ⁴⁴	c v t	68-5/ŋ 0/n 0/n
#
62	Gongxing	black	χe₂₄	χ e ²⁴	215	a	32	748 1089 1156	163	nort2724	3 7 8	AXT	GE2	4	4.G.C 4.E.V 4.2.T	1.6 3.0 1.0	0	51	χ e ²⁴	c v t	85-2/x 0/n 0/n
63	Jinman	black	xɯ₅₅	x ɯ ⁵⁵	215	a	32	778 944 1189	163	nort2724	3 7 8	AXT	GI5	5	5.G.C 5.I.V 5.5.T	1.6 3.0 1.0	0	51	x ɯ ⁵⁵	c v t	85-2/x 0/n 0/n
64	Mazhelong	black	xɯ₄₄	x ɯ ⁴⁴	215	a	32	778 944 1178	163	sout2730	3 7 8	AXT	GI5	7	7.G.C 7.I.V 7.5.T	1.6 3.0 1.0	0	51	x ɯ ⁴⁴	c v t	85-2/x 0/n 0/n
65	Dashi	black	xɯ₄₄	x ɯ ⁴⁴	215	a	32	778 944 1178	163	cent2004	3 7 8	AXT	GI5	1	1.G.C 1.I.V 1.5.T	1.6 3.0 1.0	0	51	x ɯ ⁴⁴	c v t	85-2/x 0/n 0/n
66	Zhoucheng	black	xɯ₄₄	x ɯ ⁴⁴	215	a	32	778 944 1178	163	sout2730	3 7 8	AXT	GI5	9	9.G.C 9.I.V 9.5.T	1.6 3.0 1.0	0	51	x ɯ ⁴⁴	c v t	85-2/x 0/n 0/n
67	Jinxing	black	xɯ₄₄	x ɯ ⁴⁴	215	a	32	778 944 1178	163	cent2004	3 7 8	AXT	GI5	6	6.G.C 6.I.V 6.5.T	1.6 3.0 1.0	0	51	x ɯ ⁴⁴	c v t	85-2/x 0/n 0/n
68	Tuolo	black	xɚ₄₂	x ə˞ ⁴²	215	a	32	778 1026 1175	163	nort2724	3 7 8	AXT	GE3	8	8.G.C 8.E.V 8.3.T	1.6 3.0 1.0	0	51	x ə˞ ⁴²	c v t	85-2/x 0/n 0/n
69	Enqi	black	χɯ₅₅	χ ɯ ⁵⁵	215	a	32	748 944 1189	163	nort2724	3 7 8	AXT	GI5	3	3.G.C 3.I.V 3.5.T	1.6 3.0 1.0	0	51	χ ɯ ⁵⁵	c v t	85-2/x 0/n 0/n
70	Ega	black	xɯ₄₄	x ɯ ⁴⁴	215	a	32	778 944 1178	163	nort2724	3 7 8	AXT	GI5	2	2.G.C 2.I.V 2.5.T	1.6 3.0 1.0	0	51	x ɯ ⁴⁴	c v t	85-2/x 0/n 0/n
#
71	Gongxing	blood	swa₂₄	s w a ²⁴	216	a	33	89 462 997 1156	946	nort2724	3 6 7 8	ACXT	SWA2	4	4.S.C 4.W.C 4.A.V 4.2.T	1.6 1.2 3.0 1.0	1	52	s w a ²⁴	c c v t	77-3/sʰ 29-17/w 0/n 0/n
72	Jinman	blood	swa₅₅	s w a ⁵⁵	216	a	33	89 462 997 1189	946	nort2724	3 6 7 8	ACXT	SWA5	5	5.S.C 5.W.C 5.A.V 5.5.T	1.6 1.2 3.0 1.0	1	52	s w a ⁵⁵	c c v t	77-3/sʰ 29-17/w 0/n 0/n
73	Mazhelong	blood	swa₄₄	s w a ⁴⁴	216	a	33	89 462 997 1178	946	sout2730	3 6 7 8	ACXT	SWA5	7	7.S.C 7.W.C 7.A.V 7.5.T	1.6 1.2 3.0 1.0	1	52	s w a ⁴⁴	c c v t	77-3/sʰ 29-17/w 0/n 0/n
74	Dashi	blood	sʰwa₄₄	sʰ w a ⁴⁴	216	a	33	71 462 997 1178	946	cent2004	3 6 7 8	ACXT	SWA5	1	1.S.C 1.W.C 1.A.V 1.5.T	1.6 1.2 3.0 1.0	1	52	sʰ w a ⁴⁴	c c v t	77-3/sʰ 29-17/w 0/n 0/n
75	Zhoucheng	blood	swa₄₄	s w a ⁴⁴	216	a	33	89 462 997 1178	946	sout2730	3 6 7 8	ACXT	SWA5	9	9.S.C 9.W.C 9.A.V 9.5.T	1.6 1.2 3.0 1.0	1	52	s w a ⁴⁴	c c v t	77-3/sʰ 29-17/w 0/n 0/n
76	Jinxing	blood	swɑ₄₄	s w ɑ ⁴⁴	216	a	33	89 462 952 1178	946	cent2004	3 6 7 8	ACXT	SWA5	6	6.S.C 6.W.C 6.A.V 6.5.T	1.6 1.2 3.0 1.0	1	52	s w ɑ ⁴⁴	c c v t	77-3/sʰ 29-17/w 0/n 0/n
77	Tuolo	blood	swɔ₄₂	s w ɔ ⁴²	216	a	33	89 462 916 1175	946	nort2724	3 6 7 8	ACXT	SWU3	8	8.S.C 8.W.C 8.U.V 8.3.T	1.6 1.2 3.0 1.0	1	52	s w ɔ ⁴²	c c v t	77-3/sʰ 29-17/w 0/n 0/n
78	Enqi	blood	swa₅₅	s w a ⁵⁵	216	a	33	89 462 997 1189	946	nort2724	3 6 7 8	ACXT	SWA5	3	3.S.C 3.W.C 3.A.V 3.5.T	1.6 1.2 3.0 1.0	1	52	s w a ⁵⁵	c c v t	77-3/sʰ 29-17/w 0/n 0/n
79	Ega	blood	swa₄₄	s w a ⁴⁴	216	a	33	89 462 997 1178	946	nort2724	3 6 7 8	ACXT	SWA5	2	2.S.C 2.W.C 2.A.V 2.5.T	1.6 1.2 3.0 1.0	1	52	s w a ⁴⁴	c c v t	77-3/sʰ 29-17/w 0/n 0/n
#
80	Gongxing	bone	qwa₂₄	q w a ²⁴	217	a	34	757 462 997 1156	1394	nort2724	1 6 7 8	ACXT	KWA2	4	4.K.C 4.W.C 4.A.V 4.2.T	1.6 1.2 3.0 1.0	1	53	q w a ²⁴	c c v t	92-1/k 83-3/w 0/n 0/n
81	Jinman	bone	qwa₅₅ʦe₅₅	q w a ⁵⁵ + ts e ⁵⁵	218	ac	34 35	757 462 997 1189 15 1089 1189	1394	nort2724	1 6 7 8 9 2 7 8	ACXT_AXT	KWA5_CE5	5	5.K.C 5.W.C 5.A.V 5.5.T 5._._ 5.C.C 5.E.V 5.5.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	0	53 59	q w a ⁵⁵ ◦ ts e ⁵⁵	c c v t + c v t	92-1/k 83-3/w 0/n 0/n + 132-5/ts 0/n 0/n
82	Mazhelong	bone	kwa₄₄twɤ₄₄	k w a ⁴⁴ + t w ɤ ⁴⁴	219	ab	34 36	838 462 997 1178 120 462 947 1178	1394	sout2730	1 6 7 8 9 1 6 7 8	ACXT_ACXT	KWA5_TWE5	7	7.K.C 7.W.C 7.A.V 7.5.T 7._._ 7.T.C 7.W.C 7.E.V 7.5.T	1.6 1.2 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	53 54	k w a ⁴⁴ ◦ t w ɤ ⁴⁴	c c v t + c c v t	92-1/k 83-3/w 0/n 0/n + 16-4/t 105-1/j 0/n 0/n
83	Dashi	bone	kwa₄₄tjǝ₃₃	k w a ⁴⁴ + t j ə ³³	219	ab	34 36	838 462 997 1178 120 570 1022 1161	1394	cent2004	1 6 7 8 9 1 6 7 8	ACXT_ACXT	KWA5_TJE4	1	1.K.C 1.W.C 1.A.V 1.5.T 1._._ 1.T.C 1.J.C 1.E.V 1.4.T	1.6 1.2 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	53 54	k w a ⁴⁴ ◦ t j ə ³³	c c v t + c c v t	92-1/k 83-3/w 0/n 0/n + 16-4/t 105-1/j 0/n 0/n
84	Zhoucheng	bone	kwa₄₄tɯ₃₃	k w a ⁴⁴ + t ɯ ³³	219	ab	34 36	838 462 997 1178 120 944 1161	1394	sout2730	1 6 7 8 9 1 7 8	ACXT_AXT	KWA5_TI4	9	9.K.C 9.W.C 9.A.V 9.5.T 9._._ 9.T.C 9.I.V 9.4.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	0	53 54	k w a ⁴⁴ ◦ t - ɯ ³³	c c v t + c v t	92-1/k 83-3/w 0/n 0/n + 16-4/t 105-1/j 0/n 0/n
85	Jinxing	bone	kwɑ₄₄tǝ₄₂	k w ɑ ⁴⁴ + t ə ⁴²	219	ab	34 36	838 462 952 1178 120 1022 1175	1394	cent2004	1 6 7 8 9 1 7 8	ACXT_AXT	KWA5_TE3	6	6.K.C 6.W.C 6.A.V 6.5.T 6._._ 6.T.C 6.E.V 6.3.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	0	53 54	k w ɑ ⁴⁴ ◦ t - ə ⁴²	c c v t + c v t	92-1/k 83-3/w 0/n 0/n + 16-4/t 105-1/j 0/n 0/n
86	Tuolo	bone	ku₄₂djɯ₃₅ʦɛ₄₂	k u ⁴² + d j ɯ ³⁵ + ts ɛ ⁴²	220	abc	34 36 35	838 868 1175 145 570 944 1165 15 1121 1175	1394	nort2724	1 7 8 9 1 6 7 8 9 2 7 8	AXT_ACXT_AXT	KY3_TJI2_CE3	8	8.K.C 8.Y.V 8.3.T 8._._ 8.T.C 8.J.C 8.I.V 8.2.T 8._._ 8.C.C 8.E.V 8.3.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	0	53 54 59	k - u ⁴² ◦ d j ɯ ³⁵ ◦ ts ɛ ⁴²	c v t + c c v t + c v t	92-1/k 83-3/w 0/n 0/n + 16-4/t 105-1/j 0/n 0/n + 132-5/ts 0/n 0/n
87	Enqi	bone	qwa₅₅	q w a ⁵⁵	217	a	34	757 462 997 1189	1394	nort2724	1 6 7 8	ACXT	KWA5	3	3.K.C 3.W.C 3.A.V 3.5.T	1.6 1.2 3.0 1.0	0	53	q w a ⁵⁵	c c v t	92-1/k 83-3/w 0/n 0/n
88	Ega	bone	qwa₄₄	q w a ⁴⁴	217	a	34	757 462 997 1178	1394	nort2724	1 6 7 8	ACXT	KWA5	2	2.K.C 2.W.C 2.A.V 2.5.T	1.6 1.2 3.0 1.0	0	53	q w a ⁴⁴	c c v t	92-1/k 83-3/w 0/n 0/n
#
89	Gongxing	breast	ba₂₁	b a ²¹	221	a	37	257 997 1152	1402	nort2724	1 7 8	AXT	PA3	4	4.P.C 4.A.V 4.3.T	1.6 3.0 1.0	0	60	b a ²¹	c v t	145-4/p 0/n 0/n
90	Jinman	breast	pa₄₂	p a ⁴²	221	a	37	291 997 1175	1402	nort2724	1 7 8	AXT	PA3	5	5.P.C 5.A.V 5.3.T	1.6 3.0 1.0	1	60	p a ⁴²	c v t	145-4/p 0/n 0/n
91	Mazhelong	breast	noŋ₃₃	n o ŋ ³³	222	b	38	107 887 801 1161	1402	sout2730	4 7 4 8	AXLT	NUN4	7	7.N.C 7.U.V 7.N.c 7.4.T	1.6 3.0 1.1 1.0	0	66	n o ŋ ³³	c v c t	0/n 0/n 0/n 0/n
92	Dashi	breast	pa₄₂	p a ⁴²	221	a	37	291 997 1175	1402	cent2004	1 7 8	AXT	PA3	1	1.P.C 1.A.V 1.3.T	1.6 3.0 1.0	0	60	p a ⁴²	c v t	145-4/p 0/n 0/n
93	Zhoucheng	breast	pa₄₂	p a ⁴²	221	a	37	291 997 1175	1402	sout2730	1 7 8	AXT	PA3	9	9.P.C 9.A.V 9.3.T	1.6 3.0 1.0	0	60	p a ⁴²	c v t	145-4/p 0/n 0/n
94	Jinxing	breast	pɑ₄₂	p ɑ ⁴²	221	a	37	291 952 1175	1402	cent2004	1 7 8	AXT	PA3	6	6.P.C 6.A.V 6.3.T	1.6 3.0 1.0	0	60	p ɑ ⁴²	c v t	145-4/p 0/n 0/n
95	Tuolo	breast	bo₄₂	b o ⁴²	221	a	37	257 887 1175	1402	nort2724	1 7 8	AXT	PU3	8	8.P.C 8.U.V 8.3.T	1.6 3.0 1.0	0	60	b o ⁴²	c v t	145-4/p 0/n 0/n
96	Enqi	breast	pa₂₁	p a ²¹	221	a	37	291 997 1152	1402	nort2724	1 7 8	AXT	PA3	3	3.P.C 3.A.V 3.3.T	1.6 3.0 1.0	1	60	p a ²¹	c v t	145-4/p 0/n 0/n
97	Ega	breast	pa₄₂	p a ⁴²	221	a	37	291 997 1175	1402	nort2724	1 7 8	AXT	PA3	2	2.P.C 2.A.V 2.3.T	1.6 3.0 1.0	1	60	p a ⁴²	c v t	145-4/p 0/n 0/n
#
98	Gongxing	burn	ɕy₂₂	ɕ y ²²	223	a	39	204 1047 1150	141	nort2724	3 7 8	AXT	SY1	4	4.S.C 4.Y.V 4.1.T	1.6 3.0 1.0	0	67	ɕ y ²²	c v t	31-3/ʂ 0/n 0/n
99	Jinman	burn	fɤ₅₅ji₅₅	f ɤ ⁵⁵ + j i ⁵⁵	224	bd	40 41	452 947 1189 570 1076 1189	141	nort2724	3 7 8 9 6 7 8	AXT_AXT	BE5_JI5	5	5.B.C 5.E.V 5.5.T 5._._ 5.J.C 5.I.V 5.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	68 73	f ɤ ⁵⁵ ◦ j i - ⁵⁵	c v t + c v t	73-3/Ø 0/n 0/n + 27-20/j 0/n 99-5/ŋ 0/n
100	Mazhelong	burn	sɤ₅₅	s ɤ ⁵⁵	223	a	39	89 947 1189	141	sout2730	3 7 8	AXT	SE5	7	7.S.C 7.E.V 7.5.T	1.6 3.0 1.0	0	67	s ɤ ⁵⁵	c v t	31-3/ʂ 0/n 0/n
101	Dashi	burn	ʂu₅₅	ʂ u ⁵⁵	223	a	39	705 868 1189	141	cent2004	3 7 8	AXT	SY5	1	1.S.C 1.Y.V 1.5.T	1.6 3.0 1.0	0	67	ʂ u ⁵⁵	c v t	31-3/ʂ 0/n 0/n
102	Zhoucheng	burn	ɲɯ₃₃	ɲ ɯ ³³	227	d	41	595 944 1161	141	sout2730	4 7 8	AXT	NI4	9	9.N.C 9.I.V 9.4.T	1.6 3.0 1.0	0	77	ɲ ɯ ³³	c v t	0/n 0/n 0/n
103	Jinxing	burn	jĩ₃₃	j ĩ ³³	227	d	41	570 1078 1161	141	cent2004	6 7 8	AXT	JI4	6	6.J.C 6.I.V 6.4.T	1.6 3.0 1.0	0	73	j ĩ - ³³	c v t	27-20/j 0/n 99-5/ŋ 0/n
104	Tuolo	burn	jen₃₃	j e n ³³	227	d	41	570 1089 107 1161	141	nort2724	6 7 4 8	AXLT	JEN4	8	8.J.C 8.E.V 8.N.c 8.4.T	1.6 3.0 1.1 1.0	1	73	j e n ³³	c v c t	27-20/j 0/n 99-5/ŋ 0/n
105	Enqi	burn	xu₂₄	x u ²⁴	228	f	42	778 868 1156	141	nort2724	3 7 8	AXT	GY2	3	3.G.C 3.Y.V 3.2.T	1.6 3.0 1.0	0	67	x u ²⁴	c v t	31-3/ʂ 0/n 0/n
106	Ega	burn	fi₂₂pɛ₂₂	f i ²² + p ɛ ²²	225	bc	40 43	452 1076 1150 291 1121 1150	141	nort2724	3 7 8 9 1 7 8	AXT_AXT	BI1_PE1	2	2.B.C 2.I.V 2.1.T 2._._ 2.P.C 2.E.V 2.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	68 69	f i ²² ◦ p ɛ ²²	c v t + c v t	73-3/Ø 0/n 0/n + 34-1/Ø 0/n 0/n
107	Gongxing	burn	ɕy₅₅	ɕ y ⁵⁵	223	a	39	204 1047 1189	141	nort2724	3 7 8	AXT	SY5	4	4.S.C 4.Y.V 4.5.T	1.6 3.0 1.0	0	67	ɕ y ⁵⁵	c v t	31-3/ʂ 0/n 0/n
108	Mazhelong	burn	fi₃₃kʰǝɯ₅₅	f i ³³ + kʰ əu ⁵⁵	226	be	40 44	452 1076 1161 820 1036 1189	141	sout2730	3 7 8 9 1 7 8	AXT_AXT	BI4_KE5	7	7.B.C 7.I.V 7.4.T 7._._ 7.K.C 7.E.V 7.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	68 69	f i ³³ ◦ kʰ əu ⁵⁵	c v t + c v t	73-3/Ø 0/n 0/n + 34-1/Ø 0/n 0/n
109	Zhoucheng	burn	su₅₅	s u ⁵⁵	223	a	39	89 868 1189	141	sout2730	3 7 8	AXT	SY5	9	9.S.C 9.Y.V 9.5.T	1.6 3.0 1.0	0	67	s u ⁵⁵	c v t	31-3/ʂ 0/n 0/n
#
110	Gongxing	claw (nail)	t͡ʂi₂₄qa₂₄	ʈʂ i ²⁴ + q a ²⁴	229	cb	45 46	699 1076 1156 757 997 1156	2128	nort2724	2 7 8 9 1 7 8	AXT_AXT	CI2_KA2	4	4.C.C 4.I.V 4.2.T 4._._ 4.K.C 4.A.V 4.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	78 79	ʈʂ i ²⁴ ◦ q a ²⁴	c v t + c v t	49-1/ʂ 0/n 0/n + 45-10/k 0/n 0/n
111	Jinman	claw (nail)	qa₄₄	q a ⁴⁴	230	b	46	757 997 1178	2128	nort2724	1 7 8	AXT	KA5	5	5.K.C 5.A.V 5.5.T	1.6 3.0 1.0	0	79	q a ⁴⁴	c v t	45-10/k 0/n 0/n
112	Mazhelong	claw (nail)	sǝɯ₃₃kɚ₄₄	s əu ³³ + k ə˞ ⁴⁴	231	ab	47 46	89 1036 1161 838 1026 1178	2128	sout2730	3 7 8 9 1 7 8	AXT_AXT	SE4_KE5	7	7.S.C 7.E.V 7.4.T 7._._ 7.K.C 7.E.V 7.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	78 79	s əu ³³ ◦ k ə˞ ⁴⁴	c v t + c v t	49-1/ʂ 0/n 0/n + 45-10/k 0/n 0/n
113	Dashi	claw (nail)	ʂɯ₃₃ka₄₄	ʂ ɯ ³³ + k a ⁴⁴	231	ab	47 46	705 944 1161 838 997 1178	2128	cent2004	3 7 8 9 1 7 8	AXT_AXT	SI4_KA5	1	1.S.C 1.I.V 1.4.T 1._._ 1.K.C 1.A.V 1.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	78 79	ʂ ɯ ³³ ◦ k a ⁴⁴	c v t + c v t	49-1/ʂ 0/n 0/n + 45-10/k 0/n 0/n
114	Zhoucheng	claw (nail)	sɯ₃₃ka₄₄	s ɯ ³³ + k a ⁴⁴	231	ab	47 46	89 944 1161 838 997 1178	2128	sout2730	3 7 8 9 1 7 8	AXT_AXT	SI4_KA5	9	9.S.C 9.I.V 9.4.T 9._._ 9.K.C 9.A.V 9.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	78 79	s ɯ ³³ ◦ k a ⁴⁴	c v t + c v t	49-1/ʂ 0/n 0/n + 45-10/k 0/n 0/n
115	Jinxing	claw (nail)	sɯ₃₃ka₄₄	s ɯ ³³ + k a ⁴⁴	231	ab	47 46	89 944 1161 838 997 1178	2128	cent2004	3 7 8 9 1 7 8	AXT_AXT	SI4_KA5	6	6.S.C 6.I.V 6.4.T 6._._ 6.K.C 6.A.V 6.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	78 79	s ɯ ³³ ◦ k a ⁴⁴	c v t + c v t	49-1/ʂ 0/n 0/n + 45-10/k 0/n 0/n
116	Tuolo	claw (nail)	ɕɯ₃₃qa₄₂	ɕ ɯ ³³ + q a ⁴²	231	ab	47 46	204 944 1161 757 997 1175	2128	nort2724	3 7 8 9 1 7 8	AXT_AXT	SI4_KA3	8	8.S.C 8.I.V 8.4.T 8._._ 8.K.C 8.A.V 8.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	78 79	ɕ ɯ ³³ ◦ q a ⁴²	c v t + c v t	49-1/ʂ 0/n 0/n + 45-10/k 0/n 0/n
117	Enqi	claw (nail)	tjɯ₂₁qa₂₄	t j ɯ ²¹ + q a ²⁴	229	cb	45 46	120 570 944 1152 757 997 1156	2128	nort2724	1 6 7 8 9 1 7 8	ACXT_AXT	TJI3_KA2	3	3.T.C 3.J.C 3.I.V 3.3.T 3._._ 3.K.C 3.A.V 3.2.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	0	82 79	t j ɯ ²¹ ◦ q a ²⁴	c c v t + c v t	0/n 0/n 0/n 0/n + 45-10/k 0/n 0/n
118	Ega	claw (nail)	ɕi₂₂qa₄₄	ɕ i ²² + q a ⁴⁴	231	ab	47 46	204 1076 1150 757 997 1178	2128	nort2724	3 7 8 9 1 7 8	AXT_AXT	SI1_KA5	2	2.S.C 2.I.V 2.1.T 2._._ 2.K.C 2.A.V 2.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	78 79	ɕ i ²² ◦ q a ⁴⁴	c v t + c v t	49-1/ʂ 0/n 0/n + 45-10/k 0/n 0/n
#
119	Gongxing	cloud	ŋɛ₁₂qǝ₅₅	ŋ ɛ ¹² + q ə ⁵⁵	232	ed	48 49	801 1121 1167 757 1022 1189	1489	nort2724	4 7 8 9 1 7 8	AXT_AXT	NE2_KE5	4	4.N.C 4.E.V 4.2.T 4._._ 4.K.C 4.E.V 4.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	84 86	ŋ ɛ ¹² ◦ q ə ⁵⁵	c v t + c v t	146-2/n 0/n 0/n + 103-2/Ø 0/n 0/n
120	Jinman	cloud	mɯ₂₁ko₄₂	m ɯ ²¹ + k o ⁴²	234	cd	50 49	241 944 1152 838 887 1175	1489	nort2724	4 7 8 9 1 7 8	AXT_AXT	MI3_KU3	5	5.M.C 5.I.V 5.3.T 5._._ 5.K.C 5.U.V 5.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	85 86	m ɯ ²¹ ◦ k o ⁴²	c v t + c v t	140-12/m 0/n 0/n + 103-2/Ø 0/n 0/n
121	Mazhelong	cloud	ɥen₂₁pe₂₁	ɥ e n ²¹ + p e ²¹	236	af	51 52	458 1089 107 1152 291 1089 1152	1489	sout2730	6 7 4 8 9 1 7 8	AXLT_AXT	JEN3_PE3	7	7.J.C 7.E.V 7.N.c 7.3.T 7._._ 7.P.C 7.E.V 7.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	93 86	ɥ e n ²¹ ◦ p e ²¹	c v c t + c v t	0/n 0/n 0/n 0/n + 103-2/Ø 0/n 0/n
122	Dashi	cloud	vɤ̃₂₁nõ₂₁	v ɤ̃ ²¹ + n õ ²¹	237	ab	51 53	451 948 1152 107 883 1152	1489	cent2004	3 7 8 9 4 7 8	AXT_AXT	BE3_NU3	1	1.B.C 1.E.V 1.3.T 1._._ 1.N.C 1.U.V 1.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	83 84	v ɤ̃ ²¹ ◦ n õ ²¹	c v t + c v t	0/n 0/n 0/n + 146-2/n 0/n 0/n
123	Zhoucheng	cloud	ɤ₂₁	ɤ ²¹	235	a	51	947 1152	1489	sout2730	7 8	XT	E3	9	9.E.V 9.3.T	3.0 1.0	0	92	ɤ ²¹	v t	0/n 0/n
124	Jinxing	cloud	ɤ̃₂₁	ɤ̃ ²¹	235	a	51	948 1152	1489	cent2004	7 8	XT	E3	6	6.E.V 6.3.T	3.0 1.0	1	92	ɤ̃ ²¹	v t	0/n 0/n
125	Tuolo	cloud	ŋɔ₃₅qa₄₂	ŋ ɔ ³⁵ + q a ⁴²	232	ed	48 49	801 916 1165 757 997 1175	1489	nort2724	4 7 8 9 1 7 8	AXT_AXT	NU2_KA3	8	8.N.C 8.U.V 8.2.T 8._._ 8.K.C 8.A.V 8.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	84 86	ŋ ɔ ³⁵ ◦ q a ⁴²	c v t + c v t	146-2/n 0/n 0/n + 103-2/Ø 0/n 0/n
126	Enqi	cloud	ʁæ₂₁	ʁ æ ²¹	235	a	51	739 1087 1152	1489	nort2724	5 7 8	AXT	RE3	3	3.R.C 3.E.V 3.3.T	1.6 3.0 1.0	0	87	ʁ æ ²¹	c v t	0/n 0/n 0/n
127	Ega	cloud	mɯ̃₂₁ko₄₂	m ɯ̃ ²¹ + k o ⁴²	234	cd	50 49	241 943 1152 838 887 1175	1489	nort2724	4 7 8 9 1 7 8	AXT_AXT	MI3_KU3	2	2.M.C 2.I.V 2.3.T 2._._ 2.K.C 2.U.V 2.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	85 86	m ɯ̃ ²¹ ◦ k o ⁴²	c v t + c v t	140-12/m 0/n 0/n + 103-2/Ø 0/n 0/n
#
128	Gongxing	cold	ga₁₂	ɡ a ¹²	238	b	54	831 997 1167	1287	nort2724	1 7 8	AXT	KA2	4	4.K.C 4.A.V 4.2.T	1.6 3.0 1.0	0	94	ɡ a ¹²	c v t	98-1/k 0/n 0/n
129	Jinman	cold	kɯ₅₅	k ɯ ⁵⁵	239	a	55	838 944 1189	1287	nort2724	1 7 8	AXT	KI5	5	5.K.C 5.I.V 5.5.T	1.6 3.0 1.0	0	94	k ɯ ⁵⁵	c v t	98-1/k 0/n 0/n
130	Mazhelong	cold	kɯ₅₅	k ɯ ⁵⁵	239	a	55	838 944 1189	1287	sout2730	1 7 8	AXT	KI5	7	7.K.C 7.I.V 7.5.T	1.6 3.0 1.0	0	94	k ɯ ⁵⁵	c v t	98-1/k 0/n 0/n
131	Dashi	cold	kɯ₃₅	k ɯ ³⁵	239	a	55	838 944 1165	1287	cent2004	1 7 8	AXT	KI2	1	1.K.C 1.I.V 1.2.T	1.6 3.0 1.0	0	94	k ɯ ³⁵	c v t	98-1/k 0/n 0/n
132	Zhoucheng	cold	kɯ₃₅	k ɯ ³⁵	239	a	55	838 944 1165	1287	sout2730	1 7 8	AXT	KI2	9	9.K.C 9.I.V 9.2.T	1.6 3.0 1.0	0	94	k ɯ ³⁵	c v t	98-1/k 0/n 0/n
133	Jinxing	cold	kɯ₅₅	k ɯ ⁵⁵	239	a	55	838 944 1189	1287	cent2004	1 7 8	AXT	KI5	6	6.K.C 6.I.V 6.5.T	1.6 3.0 1.0	0	94	k ɯ ⁵⁵	c v t	98-1/k 0/n 0/n
134	Tuolo	cold	kɯ₅₅	k ɯ ⁵⁵	239	a	55	838 944 1189	1287	nort2724	1 7 8	AXT	KI5	8	8.K.C 8.I.V 8.5.T	1.6 3.0 1.0	0	94	k ɯ ⁵⁵	c v t	98-1/k 0/n 0/n
135	Enqi	cold	kɯ₂₄	k ɯ ²⁴	239	a	55	838 944 1156	1287	nort2724	1 7 8	AXT	KI2	3	3.K.C 3.I.V 3.2.T	1.6 3.0 1.0	0	94	k ɯ ²⁴	c v t	98-1/k 0/n 0/n
136	Ega	cold	kɯ₅₅	k ɯ ⁵⁵	239	a	55	838 944 1189	1287	nort2724	1 7 8	AXT	KI5	2	2.K.C 2.I.V 2.5.T	1.6 3.0 1.0	0	94	k ɯ ⁵⁵	c v t	98-1/k 0/n 0/n
137	Dashi	cold	ka₂₁	k a ²¹	239	a	55	838 997 1152	1287	cent2004	1 7 8	AXT	KA3	1	1.K.C 1.A.V 1.3.T	1.6 3.0 1.0	0	94	k a ²¹	c v t	98-1/k 0/n 0/n
